overall_rank,pos_rank,player_id,full_name,position,team,opponent_team,home,game_id,kickoff,proj,floor,ceiling,neutral,matchup_pts,matchup_grade,opp_rank,d_idx,implied,tier,injury,limited_history,depth_rank,headshot_url,f_targets,f_carries,f_attempts,f_passing_yards,f_rushing_yards,f_receiving_yards,f_target_share,f_fg_att,f_pat_att,f_fg_made_50plus,f_def_sacks,f_takeaways,f_points_allowed,opp_implied,outcomes,published_at,actual
41,9,00-0037238,Drake London,WR,ATL,PIT,0.0,2026_01_ATL_PIT,2026-09-13 13:00:00,14.141528588363386,5.34114919342268,22.87663774475049,14.568783995867252,-0.4272554075038677,C,8,1.84646750848709,17.0,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcllowcfrmmdeo4zy3g1",8.696907501957154,0.0,0.0,0.0,0.0,73.34926044250479,0.2829758604591977,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[2.28, 4.01, 5.34, 6.46, 7.61, 8.7, 9.81, 10.74, 11.72, 12.77, 13.92, 15.06, 16.27, 17.28, 18.77, 20.61, 22.88, 25.69, 30.54]",2026-09-13 12:03:25,
42,20,00-0033119,Jacoby Brissett,QB,ARI,LAC,0.0,2026_01_ARI_LAC,2026-09-13 16:25:00,13.895302894099768,5.479171504349484,22.122565236750045,15.600550760666785,-1.7052478665670172,F,30,-3.206486773705794,19.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjswiunczrn5xmdiqhlz",0.0,2.561439170802418,36.64974719956066,250.56182578702567,11.8199857706224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,"[2.03, 3.72, 5.48, 6.97, 8.56, 9.52, 10.53, 11.71, 12.83, 13.89, 15.08, 16.03, 17.03, 18.02, 19.22, 20.51, 22.12, 24.28, 27.35]",2026-09-13 12:03:25,
43,21,00-0034796,Lamar Jackson,QB,BAL,IND,0.0,2026_01_BAL_IND,2026-09-13 13:00:00,13.891683869939133,5.475552480188849,22.11894621258941,14.220189289495062,-0.3285054195559294,C,15,-0.0945765043521704,26.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eno6s5qzl9grbfbfwhoa",0.0,4.829640963598783,22.073344755745,190.4262505715297,23.18746416138511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,"[2.03, 3.72, 5.48, 6.97, 8.55, 9.52, 10.52, 11.71, 12.82, 13.89, 15.08, 16.03, 17.02, 18.02, 19.21, 20.5, 22.12, 24.28, 27.35]",2026-09-13 12:03:25,
44,22,00-0039910,Jayden Daniels,QB,WAS,PHI,0.0,2026_01_WAS_PHI,2026-09-13 16:25:00,13.880367468875402,5.464236079125119,22.10762981152568,14.799136411718564,-0.9187689428431618,D,22,-0.9468546351329568,19.25,1,,True,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfz8k5onuqjrche9ogqc",0.0,8.026516366408316,25.65399645295315,169.507921463995,38.185757375268736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[2.01, 3.71, 5.46, 6.96, 8.54, 9.51, 10.51, 11.7, 12.81, 13.88, 15.07, 16.02, 17.01, 18.01, 19.2, 20.49, 22.11, 24.27, 27.34]",2026-09-13 12:03:25,
45,10,00-0038606,Parker Washington,WR,JAX,CLE,1.0,2026_01_CLE_JAX,2026-09-13 13:00:00,13.656541841504112,6.001441805412747,22.07503087612748,13.46398686310999,0.1925549783941207,C,17,-0.5327932224102687,24.5,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yn0hc5xrz5nqeccg8two",7.295250024360783,0.6034529870272359,0.0,0.0,-0.0798026205549199,71.6160250724428,0.2286857569539667,0.0,0.0,0.0,0.0,0.0,0.0,16.0,"[3.44, 4.87, 6.0, 6.92, 7.9, 8.85, 9.72, 10.71, 11.73, 12.73, 13.73, 14.88, 15.98, 17.16, 18.55, 20.16, 22.08, 24.57, 28.5]",2026-09-13 12:03:25,
46,11,00-0037247,George Pickens,WR,DAL,NYG,0.0,2026_01_DAL_NYG,2026-09-13 20:20:00,13.635419125885342,5.980319089793977,22.05390816050871,13.578978348782268,0.0564407771030737,C,21,-1.331655319140544,25.25,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cbpyykoguf7rsxezqzvk",7.664324870832783,0.0,0.0,0.0,0.0,78.81974718050493,0.2198672134717385,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[3.42, 4.85, 5.98, 6.9, 7.88, 8.83, 9.7, 10.69, 11.71, 12.71, 13.71, 14.86, 15.96, 17.14, 18.53, 20.14, 22.05, 24.55, 28.47]",2026-09-13 12:03:25,
47,23,00-0034869,Sam Darnold,QB,SEA,NE,1.0,2026_01_NE_SEA,2026-09-09 20:20:00,13.62080358194769,5.204672192197407,21.848065924597968,13.73128153769831,-0.1104779557506194,C,28,-1.9466113578726505,23.75,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyay8vruj0cqmhopufzk",0.0,2.360911687762388,29.51883541562475,228.3260821348928,5.550136695319114,0.0,0.0,,,,,,,,,,0.52
48,13,00-0036973,Travis Etienne,RB,NO,DET,0.0,2026_01_NO_DET,2026-09-13 13:00:00,13.549730533618623,6.1867041591814855,20.990305690015266,13.825435401078742,-0.275704867460119,C,19,-0.1148355435039112,21.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwko5dybmjie8qqo4qz2",3.1894684614973188,14.692834525850438,0.0,0.0,59.460689242991954,22.709176227697917,0.1029212578958726,0.0,0.0,0.0,0.0,0.0,0.0,28.25,"[3.74, 4.99, 6.19, 7.15, 8.02, 8.88, 9.67, 10.48, 11.23, 12.12, 13.03, 13.99, 15.05, 16.29, 17.62, 19.24, 20.99, 23.95, 27.76]",2026-09-13 12:03:25,
49,12,00-0036322,Justin Jefferson,WR,MIN,GB,1.0,2026_01_GB_MIN,2026-09-13 16:25:00,13.502248025610594,5.84714798951923,21.92073706023396,13.264850359427305,0.2373976661832912,C,10,1.1496631124970225,24.0,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htjevkugzk6ietrjysny",8.036331130263193,0.1468940285839415,0.0,0.0,0.4606687441390328,56.19662200524962,0.3118246446100269,0.0,0.0,0.0,0.0,0.0,0.0,22.5,"[3.28, 4.72, 5.85, 6.77, 7.75, 8.7, 9.56, 10.55, 11.58, 12.58, 13.57, 14.73, 15.82, 17.01, 18.4, 20.0, 21.92, 24.42, 28.34]",2026-09-13 12:03:25,
50,14,00-0040715,Cam Skattebo,RB,NYG,DAL,1.0,2026_01_DAL_NYG,2026-09-13 20:20:00,13.446821518334009,6.083795143896871,20.887396674730645,13.005172902369418,0.4416486159645902,B,3,2.8517560036732545,22.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlggiqdfvj1f4kntkafr",3.9836879008084383,12.78745963950789,0.0,0.0,52.377369411102,25.89287903978974,0.1300315296630727,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[3.63, 4.89, 6.08, 7.05, 7.91, 8.78, 9.57, 10.38, 11.13, 12.02, 12.93, 13.89, 14.95, 16.19, 17.52, 19.13, 20.89, 23.85, 27.66]",2026-09-13 12:03:25,
51,24,00-0039163,C.J. Stroud,QB,HOU,BUF,1.0,2026_01_BUF_HOU,2026-09-13 13:00:00,13.425640983992436,5.009509594242152,21.652903326642715,13.438013106673504,-0.012372122681068,C,24,-1.282893988930354,21.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt4zrtxlhifaljhj0rn7",0.0,2.899021816405029,32.21128793913919,219.09825372868207,9.50586267466381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"[1.56, 3.25, 5.01, 6.5, 8.09, 9.05, 10.06, 11.24, 12.36, 13.42, 14.61, 15.57, 16.56, 17.55, 18.75, 20.04, 21.65, 23.81, 26.88]",2026-09-13 12:03:25,
52,13,00-0038559,Michael Wilson,WR,ARI,LAC,0.0,2026_01_ARI_LAC,2026-09-13 16:25:00,13.379516386649884,5.72441635055852,21.798005421273253,13.90287919705517,-0.5233628104052865,D,28,-3.210578656517344,19.0,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hm2b9z4zujjmbiyldh8n",8.5238875408065,0.0,0.0,0.0,0.0,73.59154980969336,0.2243398280535869,0.0,0.0,0.0,0.0,0.0,0.0,28.5,"[3.16, 4.6, 5.72, 6.65, 7.62, 8.57, 9.44, 10.43, 11.45, 12.46, 13.45, 14.6, 15.7, 16.88, 18.27, 19.88, 21.8, 24.3, 28.22]",2026-09-13 12:03:25,
53,25,00-0040676,Cam Ward,QB,TEN,NYJ,1.0,2026_01_NYJ_TEN,2026-09-13 13:00:00,13.341480603852052,4.925349214101768,21.56874294650233,12.073535867644368,1.267944736207685,B,3,2.8988942719509145,20.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7switu6stlwd2irm8yo",0.0,2.324923391284185,29.731720873640366,179.96835629227988,10.03905407236656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,"[1.48, 3.17, 4.93, 6.42, 8.0, 8.97, 9.97, 11.16, 12.27, 13.34, 14.53, 15.48, 16.47, 17.47, 18.66, 19.95, 21.57, 23.73, 26.8]",2026-09-13 12:03:25,
54,26,00-0023459,Aaron Rodgers,QB,PIT,ATL,1.0,2026_01_ATL_PIT,2026-09-13 13:00:00,13.16020352940013,4.744072139649846,21.38746587205041,12.449616482148487,0.7105870472516411,B,11,0.6206927941018415,23.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",0.0712243533482906,1.040715044235818,33.144330259911456,205.55652124757023,4.669491838860449,-0.6410191801346153,0.0021583137378269,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"[1.29, 2.99, 4.74, 6.24, 7.82, 8.79, 9.79, 10.98, 12.09, 13.16, 14.35, 15.3, 16.29, 17.29, 18.48, 19.77, 21.39, 23.55, 26.62]",2026-09-13 12:03:25,
55,14,00-0036358,CeeDee Lamb,WR,DAL,NYG,0.0,2026_01_DAL_NYG,2026-09-13 20:20:00,13.159302517548753,5.504202481457388,21.57779155217212,13.10286174044568,0.0564407771030737,C,21,-1.331655319140544,25.25,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbblzwtynxr15ovzkevi",8.197133384012181,0.0496260811374836,0.0,0.0,0.0992521622749672,73.46690340557132,0.2302063458746398,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[2.94, 4.38, 5.5, 6.43, 7.4, 8.35, 9.22, 10.21, 11.23, 12.23, 13.23, 14.38, 15.48, 16.66, 18.05, 19.66, 21.58, 24.08, 28.0]",2026-09-13 12:03:25,
56,15,00-0039361,Bucky Irving,RB,TB,CIN,0.0,2026_01_TB_CIN,2026-09-13 13:00:00,13.146188725130346,5.783162350693208,20.586763881526984,12.900294426801914,0.245894298328432,C,5,2.543923442502603,23.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkc00rvnix3f2b96vkwo",3.273926646249634,17.477183817862784,0.0,0.0,59.20710464195276,23.76669017714203,0.1000485585676455,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"[3.33, 4.59, 5.78, 6.74, 7.61, 8.48, 9.27, 10.08, 10.83, 11.72, 12.63, 13.59, 14.65, 15.89, 17.22, 18.83, 20.59, 23.55, 27.36]",2026-09-13 12:03:25,
57,16,00-0036997,Javonte Williams,RB,DAL,NYG,0.0,2026_01_DAL_NYG,2026-09-13 20:20:00,13.055607440662431,5.692581066225293,20.496182597059068,12.667266683591668,0.3883407570707646,B,7,2.419075162179636,25.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvwroirev2kie6oiphtz",2.731328491308437,15.341572680690836,0.0,0.0,70.52733898293853,6.644825702677013,0.074879680858863,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[3.24, 4.5, 5.69, 6.65, 7.52, 8.39, 9.18, 9.99, 10.74, 11.63, 12.54, 13.5, 14.56, 15.8, 17.13, 18.74, 20.5, 23.46, 27.27]",2026-09-13 12:03:25,
58,17,00-0039384,Tyrone Tracy Jr.,RB,NYG,DAL,1.0,2026_01_DAL_NYG,2026-09-13 20:20:00,13.041918339904072,5.678891965466934,20.48249349630071,12.600269723939482,0.4416486159645902,B,3,2.8517560036732545,22.25,1,,False,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9nje50lohbprf06xoom",3.507684402191816,13.433689577441111,0.0,0.0,59.591241532169306,21.523805050015618,0.1211465383659616,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[3.23, 4.48, 5.68, 6.64, 7.51, 8.37, 9.17, 9.97, 10.73, 11.62, 12.53, 13.48, 14.54, 15.78, 17.11, 18.73, 20.48, 23.44, 27.25]",2026-09-13 12:03:25,
59,27,00-0036264,Jordan Love,QB,GB,MIN,0.0,2026_01_GB_MIN,2026-09-13 16:25:00,12.991146601511796,4.575015211761514,21.218408944162075,14.989373747007852,-1.998227145496056,F,32,-4.670973310146718,22.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thz8stjkbjwddxqnozi5",0.0,2.6769172920985054,30.597464191852534,226.33329928044276,12.279222605638846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"[1.12, 2.82, 4.58, 6.07, 7.65, 8.62, 9.62, 10.81, 11.92, 12.99, 14.18, 15.13, 16.12, 17.12, 18.31, 19.6, 21.22, 23.38, 26.45]",2026-09-13 12:03:25,
60,15,00-0031381,Davante Adams,WR,LA,SF,1.0,2026_01_SF_LA,2026-09-10 20:35:00,12.844506840100792,5.189406804009427,21.26299587472416,12.516000595759742,0.3285062443410496,C,13,0.6353843916128512,25.5,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tdzluk4xau3arxqk9zsl",7.881429694175803,0.0,0.0,0.0,0.0,56.61236210480094,0.2288840513393392,,,,,,,,,,5.6
61,2,00-0040126,Colston Loveland,TE,CHI,CAR,0.0,2026_01_CHI_CAR,2026-09-13 13:00:00,12.84257170285854,5.580658076857786,19.853842351770677,12.600069649877517,0.2425020529810257,C,20,0.0416718010225789,25.25,2,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cnxiyi76jeahgx94nh6d",7.756616565357017,0.0699783133196417,0.0,0.0,-0.1399566266392834,63.11578291616424,0.2224829519786608,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[3.32, 4.47, 5.58, 6.46, 7.28, 8.19, 9.16, 10.27, 11.05, 11.78, 12.66, 13.51, 14.39, 15.46, 16.87, 18.18, 19.85, 22.65, 25.9]",2026-09-13 12:03:25,
62,16,00-0036554,Nico Collins,WR,HOU,BUF,1.0,2026_01_BUF_HOU,2026-09-13 13:00:00,12.792659531444304,5.13755949535294,21.21114856606767,12.917913354945046,-0.1252538235007421,C,24,-2.2283020802923685,21.5,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fguybjrn1kwflxm5szwq",7.530971557058496,0.1090153832463308,0.0,0.0,0.7994461438064264,69.8830970084198,0.2308153935640534,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"[2.57, 4.01, 5.14, 6.06, 7.04, 7.99, 8.85, 9.84, 10.87, 11.87, 12.86, 14.02, 15.11, 16.3, 17.69, 19.29, 21.21, 23.71, 27.63]",2026-09-13 12:03:25,
63,18,00-0036275,D'Andre Swift,RB,CHI,CAR,0.0,2026_01_CHI_CAR,2026-09-13 13:00:00,12.756519489788133,5.393493115350995,20.19709464618477,12.54335105862374,0.2131684311643926,C,11,0.9599110495891328,25.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",2.2473476524458715,14.051325974588812,0.0,0.0,66.60100313480359,16.39666011058896,0.0685241502696824,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[2.94, 4.2, 5.39, 6.36, 7.22, 8.09, 8.88, 9.69, 10.44, 11.33, 12.24, 13.2, 14.26, 15.5, 16.83, 18.44, 20.2, 23.16, 26.97]",2026-09-13 12:03:25,
64,17,00-0037740,Garrett Wilson,WR,NYJ,TEN,0.0,2026_01_NYJ_TEN,2026-09-13 13:00:00,12.717506421876427,5.0624063857850645,21.1359954564998,13.050345963523077,-0.3328395416466474,C,9,1.179481482378954,18.5,3,,True,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/upxwxmhdd8xluztgqwhe",8.046667018808217,0.0,0.0,0.0,0.0,50.049289468652105,0.348256000923058,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"[2.5, 3.93, 5.06, 5.99, 6.96, 7.91, 8.78, 9.77, 10.79, 11.79, 12.79, 13.94, 15.04, 16.22, 17.61, 19.22, 21.14, 23.63, 27.56]",2026-09-13 12:03:25,
65,19,00-0036919,Kenny Gainwell,RB,TB,CIN,0.0,2026_01_TB_CIN,2026-09-13 13:00:00,12.704619683524944,5.341593309087805,20.14519483992158,12.45872538519651,0.245894298328432,C,5,2.543923442502603,23.5,1,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eo62l8ec8e3lzt86ihth",5.682945734365403,6.735111507556487,0.0,0.0,31.083741144349528,34.73272064191951,0.1753899785605968,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"[2.89, 4.15, 5.34, 6.3, 7.17, 8.04, 8.83, 9.64, 10.39, 11.28, 12.19, 13.15, 14.2, 15.45, 16.77, 18.39, 20.15, 23.1, 26.92]",2026-09-13 12:03:25,
66,18,00-0037240,Jameson Williams,WR,DET,NO,1.0,2026_01_NO_DET,2026-09-13 13:00:00,12.6870702209238,5.031970184832436,21.105559255547167,12.230870224193502,0.4561999967302981,B,19,-1.097781970070442,28.25,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/byiptqggtglvy5qrw5wp",6.650243255700153,0.2876806979066383,0.0,0.0,0.7191725361768018,72.24244846170406,0.1962851255830086,0.0,0.0,0.0,0.0,0.0,0.0,21.25,"[2.47, 3.9, 5.03, 5.96, 6.93, 7.88, 8.75, 9.74, 10.76, 11.76, 12.76, 13.91, 15.01, 16.19, 17.58, 19.19, 21.11, 23.6, 27.53]",2026-09-13 12:03:25,
67,19,00-0036410,Tee Higgins,WR,CIN,TB,1.0,2026_01_TB_CIN,2026-09-13 13:00:00,12.38168847015186,4.726588434060496,20.800177504775228,11.98191236641022,0.3997761037416403,B,15,-0.2774585989483792,27.0,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpwtyv3viwy9q4ewderl",6.763672167042006,0.0,0.0,0.0,0.0,61.01214250133581,0.1860337506114402,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[2.16, 3.6, 4.73, 5.65, 6.63, 7.58, 8.44, 9.43, 10.45, 11.46, 12.45, 13.61, 14.7, 15.88, 17.28, 18.88, 20.8, 23.3, 27.22]",2026-09-13 12:03:25,
68,20,00-0039337,Malik Nabers,WR,NYG,DAL,1.0,2026_01_DAL_NYG,2026-09-13 20:20:00,12.37725220569434,4.722152169602976,20.795741240317707,12.089268493123871,0.2879837125704689,C,1,4.799656035000331,22.25,3,Questionable,True,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w3edoyyuomqlovvp9ixc",8.267131358014224,0.0,0.0,0.0,0.0,63.19364091106969,0.2597495404617469,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[2.16, 3.59, 4.72, 5.65, 6.62, 7.57, 8.44, 9.43, 10.45, 11.45, 12.45, 13.6, 14.7, 15.88, 17.27, 18.88, 20.8, 23.29, 27.22]",2026-09-13 12:03:25,
69,21,00-0036912,DeVonta Smith,WR,PHI,WAS,1.0,2026_01_WAS_PHI,2026-09-13 16:25:00,12.321321812823577,4.666221776732212,20.739810847446943,11.993141219345024,0.3281805934785531,C,12,1.019620378085637,25.25,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k724kq3hyv7jc0y9s03x",6.988757963781529,0.0,0.0,0.0,0.0,56.32752179524768,0.2435510300384192,0.0,0.0,0.0,0.0,0.0,0.0,19.25,"[2.1, 3.54, 4.67, 5.59, 6.56, 7.51, 8.38, 9.37, 10.39, 11.4, 12.39, 13.55, 14.64, 15.82, 17.22, 18.82, 20.74, 23.24, 27.16]",2026-09-13 12:03:25,
70,20,00-0041512,Jadarian Price,RB,SEA,NE,1.0,2026_01_NE_SEA,2026-09-09 20:20:00,12.292636301072877,4.929609926635739,19.733211457469515,12.065754151116607,0.2268821499562676,C,26,-1.530137019350241,23.75,1,,True,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toy90i08oumgbdlvctja",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,7.800000000000001
71,21,00-0035261,Tony Pollard,RB,TEN,NYJ,1.0,2026_01_NYJ_TEN,2026-09-13 13:00:00,12.285774389359036,4.9227480149219,19.726349545755674,11.78521375620095,0.5005606331580879,B,1,5.028584378752627,20.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mb2xdrqiys6ktlcuah2n",2.2402808845001574,14.801984575487715,0.0,0.0,70.02206185085431,10.588583738385486,0.0693315073286782,0.0,0.0,0.0,0.0,0.0,0.0,18.5,"[2.47, 3.73, 4.92, 5.88, 6.75, 7.62, 8.41, 9.22, 9.97, 10.86, 11.77, 12.73, 13.79, 15.03, 16.36, 17.97, 19.73, 22.69, 26.5]",2026-09-13 12:03:25,
72,22,00-0041438,Carnell Tate,WR,TEN,NYJ,1.0,2026_01_NYJ_TEN,2026-09-13 13:00:00,12.2333776609693,4.578277624877937,20.651866695592663,12.301858095509203,-0.0684804345399037,C,3,2.351017871402859,20.0,3,,True,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghpmpzcnigxrdbyvcxke",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,"[2.02, 3.45, 4.58, 5.5, 6.48, 7.43, 8.3, 9.28, 10.31, 11.31, 12.3, 13.46, 14.56, 15.74, 17.13, 18.73, 20.65, 23.15, 27.07]",2026-09-13 12:03:25,
73,22,00-0040666,Omarion Hampton,RB,LAC,ARI,1.0,2026_01_ARI_LAC,2026-09-13 16:25:00,12.1443849436015,4.781358569164362,19.58496009999814,11.289005593248698,0.855379350352802,B,10,1.6144757441304447,28.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf2jxvxnbexlinoydbej",3.371364621069476,11.888398981890411,0.0,0.0,50.50089113194044,17.468351394800766,0.1049705367678493,0.0,0.0,0.0,0.0,0.0,0.0,19.0,"[2.33, 3.59, 4.78, 5.74, 6.61, 7.48, 8.27, 9.08, 9.83, 10.72, 11.63, 12.59, 13.64, 14.89, 16.21, 17.83, 19.58, 22.54, 26.36]",2026-09-13 12:03:25,
74,23,00-0040124,Tetairoa McMillan,WR,CAR,CHI,1.0,2026_01_CHI_CAR,2026-09-13 13:00:00,12.114600534821172,4.459500498729809,20.53308956944454,11.959790638724328,0.1548098960968449,C,5,2.225905146267439,22.25,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gilgvjemumd6kpc9eiku",6.708051103727215,0.0,0.0,0.0,0.0,59.5641083997245,0.2384860949231895,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[1.9, 3.33, 4.46, 5.38, 6.36, 7.31, 8.18, 9.17, 10.19, 11.19, 12.19, 13.34, 14.44, 15.62, 17.01, 18.61, 20.53, 23.03, 26.95]",2026-09-13 12:03:25,
75,3,00-0036970,Kyle Pitts,TE,ATL,PIT,0.0,2026_01_ATL_PIT,2026-09-13 13:00:00,12.050326176206257,4.7884125502055,19.061596825118382,12.418762825512298,-0.3684366493060427,C,7,1.2292371990656024,17.0,2,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xczipzxvytnmvgznhhb4",7.294022045278329,0.0,0.0,0.0,0.0,58.94695267929567,0.2401607036802478,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[2.52, 3.68, 4.79, 5.66, 6.49, 7.4, 8.36, 9.48, 10.26, 10.99, 11.86, 12.72, 13.6, 14.67, 16.08, 17.38, 19.06, 21.86, 25.11]",2026-09-13 12:03:25,
76,23,00-0037228,Jaylen Warren,RB,PIT,ATL,1.0,2026_01_ATL_PIT,2026-09-13 13:00:00,12.04027723646189,4.677250862024752,19.480852392858527,11.85787402152009,0.1824032149418002,C,20,-0.2444479364851411,23.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dkiteytgnxar1mpaxcxv",2.452229002628406,12.79210697619641,0.0,0.0,60.03654680370454,16.24235745072015,0.078757968025017,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"[2.23, 3.48, 4.68, 5.64, 6.51, 7.37, 8.16, 8.97, 9.72, 10.61, 11.52, 12.48, 13.54, 14.78, 16.11, 17.73, 19.48, 22.44, 26.25]",2026-09-13 12:03:25,
77,24,00-0036875,Rhamondre Stevenson,RB,NE,SEA,0.0,2026_01_NE_SEA,2026-09-09 20:20:00,12.033253718312109,4.670227343874969,19.473828874708744,12.605157198740834,-0.5719034804287269,D,30,-2.207445322392363,20.75,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmpuirvuw4r04inxth5i",3.168161392630632,11.343527112017624,0.0,0.0,52.11416566456759,27.44803734860827,0.114439345287695,,,,,,,,,,14.5
78,25,00-0038120,Breece Hall,RB,NYJ,TEN,0.0,2026_01_NYJ_TEN,2026-09-13 13:00:00,11.89121614564406,4.528189771206923,19.3317913020407,12.378722912731131,-0.4875067670870727,D,17,0.1816674637505417,18.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i01xtqbfajfq68lb6orh",2.6819198986285304,15.244186688032148,0.0513903444980872,0.205561377992349,65.70334619847354,19.57585426363168,0.0917281872115565,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"[2.08, 3.33, 4.53, 5.49, 6.36, 7.22, 8.01, 8.82, 9.58, 10.47, 11.38, 12.33, 13.39, 14.63, 15.96, 17.58, 19.33, 22.29, 26.1]",2026-09-13 12:03:25,
79,24,00-0037261,Khalil Shakir,WR,BUF,HOU,0.0,2026_01_BUF_HOU,2026-09-13 13:00:00,11.740997264522596,4.085897228431231,20.15948629914596,11.907195740562962,-0.1661984760403658,C,25,-2.287521941925476,23.0,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syvp3hficobwcsim3i9v",6.914951226239871,0.0277709120446398,0.0,0.0,0.1388545602231994,51.07732244293199,0.2300450672907711,0.0,0.0,0.0,0.0,0.0,0.0,21.5,"[1.52, 2.96, 4.09, 5.01, 5.98, 6.93, 7.8, 8.79, 9.81, 10.82, 11.81, 12.96, 14.06, 15.24, 16.64, 18.24, 20.16, 22.66, 26.58]",2026-09-13 12:03:25,
